ID	xref	prefLabel
http://purl.obolibrary.org/obo/MBA_283	http://atlas.brain-map.org/atlas?atlas=1#structure=283	Lateral tegmental nucleus  ( mouse )
http://purl.obolibrary.org/obo/MBA_283	http://atlas.brain-map.org/atlas?atlas=2#structure=283	Lateral tegmental nucleus  ( mouse )
http://purl.obolibrary.org/obo/MBA_284	http://atlas.brain-map.org/atlas?atlas=602630314#structure=284	Piriform area, pyramidal layer  ( mouse )
http://purl.obolibrary.org/obo/MBA_284	http://atlas.brain-map.org/atlas?atlas=1#structure=284	Piriform area, pyramidal layer  ( mouse )
http://purl.obolibrary.org/obo/MBA_284	http://atlas.brain-map.org/atlas?atlas=2#structure=284	Piriform area, pyramidal layer  ( mouse )
http://purl.obolibrary.org/obo/MBA_281	http://atlas.brain-map.org/atlas?atlas=602630314#structure=281	Anteromedial visual area, layer 1  ( mouse )
http://purl.obolibrary.org/obo/MBA_281	http://atlas.brain-map.org/atlas?atlas=1#structure=281	Anteromedial visual area, layer 1  ( mouse )
http://purl.obolibrary.org/obo/MBA_281	http://atlas.brain-map.org/atlas?atlas=2#structure=281	Anteromedial visual area, layer 1  ( mouse )
http://purl.obolibrary.org/obo/MBA_287	http://atlas.brain-map.org/atlas?atlas=602630314#structure=287	Bed nucleus of the anterior commissure  ( mouse )
http://purl.obolibrary.org/obo/MBA_287	http://atlas.brain-map.org/atlas?atlas=1#structure=287	Bed nucleus of the anterior commissure  ( mouse )
http://purl.obolibrary.org/obo/MBA_287	http://atlas.brain-map.org/atlas?atlas=2#structure=287	Bed nucleus of the anterior commissure  ( mouse )
http://purl.obolibrary.org/obo/MBA_288	http://atlas.brain-map.org/atlas?atlas=602630314#structure=288	Orbital area, ventrolateral part, layer 2/3  ( mouse )
http://purl.obolibrary.org/obo/MBA_288	http://atlas.brain-map.org/atlas?atlas=1#structure=288	Orbital area, ventrolateral part, layer 2/3  ( mouse )
http://purl.obolibrary.org/obo/MBA_288	http://atlas.brain-map.org/atlas?atlas=2#structure=288	Orbital area, ventrolateral part, layer 2/3  ( mouse )
http://purl.obolibrary.org/obo/MBA_285	http://atlas.brain-map.org/atlas?atlas=602630314#structure=285	spinotelenchephalic pathway  ( mouse )
http://purl.obolibrary.org/obo/MBA_285	http://atlas.brain-map.org/atlas?atlas=1#structure=285	spinotelenchephalic pathway  ( mouse )
http://purl.obolibrary.org/obo/MBA_285	http://atlas.brain-map.org/atlas?atlas=2#structure=285	spinotelenchephalic pathway  ( mouse )
http://purl.obolibrary.org/obo/MBA_286	http://atlas.brain-map.org/atlas?atlas=602630314#structure=286	Suprachiasmatic nucleus  ( mouse )
http://purl.obolibrary.org/obo/MBA_286	http://atlas.brain-map.org/atlas?atlas=1#structure=286	Suprachiasmatic nucleus  ( mouse )
http://purl.obolibrary.org/obo/MBA_286	http://atlas.brain-map.org/atlas?atlas=2#structure=286	Suprachiasmatic nucleus  ( mouse )
http://purl.obolibrary.org/obo/MBA_280	http://atlas.brain-map.org/atlas?atlas=602630314#structure=280	Barrington's nucleus  ( mouse )
http://purl.obolibrary.org/obo/MBA_280	http://atlas.brain-map.org/atlas?atlas=1#structure=280	Barrington's nucleus  ( mouse )
http://purl.obolibrary.org/obo/MBA_280	http://atlas.brain-map.org/atlas?atlas=2#structure=280	Barrington's nucleus  ( mouse )
http://purl.obolibrary.org/obo/UBERON_0002085		interatrial septum
http://purl.obolibrary.org/obo/UBERON_0002084		heart left ventricle
http://purl.obolibrary.org/obo/UBERON_0002081		cardiac atrium
http://purl.obolibrary.org/obo/UBERON_0002080		heart right ventricle
http://purl.obolibrary.org/obo/UBERON_0002082		cardiac ventricle
http://purl.obolibrary.org/obo/MBA_289	http://atlas.brain-map.org/atlas?atlas=602630314#structure=289	Temporal association areas, layer 5  ( mouse )
http://purl.obolibrary.org/obo/MBA_289	http://atlas.brain-map.org/atlas?atlas=1#structure=289	Temporal association areas, layer 5  ( mouse )
http://purl.obolibrary.org/obo/MBA_289	http://atlas.brain-map.org/atlas?atlas=2#structure=289	Temporal association areas, layer 5  ( mouse )
http://purl.obolibrary.org/obo/MBA_294	http://atlas.brain-map.org/atlas?atlas=602630314#structure=294	Superior colliculus, motor related  ( mouse )
http://purl.obolibrary.org/obo/MBA_294	http://atlas.brain-map.org/atlas?atlas=1#structure=294	Superior colliculus, motor related  ( mouse )
http://purl.obolibrary.org/obo/MBA_294	http://atlas.brain-map.org/atlas?atlas=2#structure=294	Superior colliculus, motor related  ( mouse )
http://purl.obolibrary.org/obo/MBA_295	http://atlas.brain-map.org/atlas?atlas=602630314#structure=295	Basolateral amygdalar nucleus  ( mouse )
http://purl.obolibrary.org/obo/MBA_295	http://atlas.brain-map.org/atlas?atlas=1#structure=295	Basolateral amygdalar nucleus  ( mouse )
http://purl.obolibrary.org/obo/MBA_295	http://atlas.brain-map.org/atlas?atlas=2#structure=295	Basolateral amygdalar nucleus  ( mouse )
http://purl.obolibrary.org/obo/MBA_292	http://atlas.brain-map.org/atlas?atlas=602630314#structure=292	Bed nucleus of the accessory olfactory tract  ( mouse )
http://purl.obolibrary.org/obo/MBA_292	http://atlas.brain-map.org/atlas?atlas=1#structure=292	Bed nucleus of the accessory olfactory tract  ( mouse )
http://purl.obolibrary.org/obo/MBA_292	http://atlas.brain-map.org/atlas?atlas=2#structure=292	Bed nucleus of the accessory olfactory tract  ( mouse )
http://purl.obolibrary.org/obo/MBA_293	http://atlas.brain-map.org/atlas?atlas=602630314#structure=293	spinovestibular pathway  ( mouse )
http://purl.obolibrary.org/obo/MBA_293	http://atlas.brain-map.org/atlas?atlas=1#structure=293	spinovestibular pathway  ( mouse )
http://purl.obolibrary.org/obo/MBA_293	http://atlas.brain-map.org/atlas?atlas=2#structure=293	spinovestibular pathway  ( mouse )
http://purl.obolibrary.org/obo/MBA_298	http://atlas.brain-map.org/atlas?atlas=602630314#structure=298	Magnocellular nucleus  ( mouse )
http://purl.obolibrary.org/obo/MBA_298	http://atlas.brain-map.org/atlas?atlas=1#structure=298	Magnocellular nucleus  ( mouse )
http://purl.obolibrary.org/obo/MBA_298	http://atlas.brain-map.org/atlas?atlas=2#structure=298	Magnocellular nucleus  ( mouse )
http://purl.obolibrary.org/obo/MBA_299	http://atlas.brain-map.org/atlas?atlas=602630314#structure=299	Somatomotor areas, Layer 5  ( mouse )
http://purl.obolibrary.org/obo/MBA_299	http://atlas.brain-map.org/atlas?atlas=1#structure=299	Somatomotor areas, Layer 5  ( mouse )
http://purl.obolibrary.org/obo/MBA_299	http://atlas.brain-map.org/atlas?atlas=2#structure=299	Somatomotor areas, Layer 5  ( mouse )
http://purl.obolibrary.org/obo/MBA_296	http://atlas.brain-map.org/atlas?atlas=602630314#structure=296	Anterior cingulate area, ventral part, layer 2/3  ( mouse )
http://purl.obolibrary.org/obo/MBA_296	http://atlas.brain-map.org/atlas?atlas=1#structure=296	Anterior cingulate area, ventral part, layer 2/3  ( mouse )
http://purl.obolibrary.org/obo/MBA_296	http://atlas.brain-map.org/atlas?atlas=2#structure=296	Anterior cingulate area, ventral part, layer 2/3  ( mouse )
http://purl.obolibrary.org/obo/MBA_297	http://atlas.brain-map.org/atlas?atlas=602630314#structure=297	Taenia tecta, dorsal part, layers 1-4  ( mouse )
http://purl.obolibrary.org/obo/MBA_297	http://atlas.brain-map.org/atlas?atlas=1#structure=297	Taenia tecta, dorsal part, layers 1-4  ( mouse )
http://purl.obolibrary.org/obo/MBA_297	http://atlas.brain-map.org/atlas?atlas=2#structure=297	Taenia tecta, dorsal part, layers 1-4  ( mouse )
http://purl.obolibrary.org/obo/CHEBI_36915		inorganic cation
http://purl.obolibrary.org/obo/CHEBI_36916		cation
http://purl.obolibrary.org/obo/CHEBI_36914		inorganic ion
http://purl.obolibrary.org/obo/MBA_290	http://atlas.brain-map.org/atlas?atlas=602630314#structure=290	Hypothalamic lateral zone  ( mouse )
http://purl.obolibrary.org/obo/MBA_290	http://atlas.brain-map.org/atlas?atlas=1#structure=290	Hypothalamic lateral zone  ( mouse )
http://purl.obolibrary.org/obo/MBA_290	http://atlas.brain-map.org/atlas?atlas=2#structure=290	Hypothalamic lateral zone  ( mouse )
http://purl.obolibrary.org/obo/MBA_291	http://atlas.brain-map.org/atlas?atlas=602630314#structure=291	Piriform area, polymorph layer  ( mouse )
http://purl.obolibrary.org/obo/MBA_291	http://atlas.brain-map.org/atlas?atlas=1#structure=291	Piriform area, polymorph layer  ( mouse )
http://purl.obolibrary.org/obo/MBA_291	http://atlas.brain-map.org/atlas?atlas=2#structure=291	Piriform area, polymorph layer  ( mouse )
http://purl.obolibrary.org/obo/UBERON_0002075		viscus
http://purl.obolibrary.org/obo/UBERON_0002072		hypodermis
http://purl.obolibrary.org/obo/UBERON_0002078		right cardiac atrium
http://purl.obolibrary.org/obo/UBERON_0002079		left cardiac atrium
http://purl.obolibrary.org/obo/MBA_261	http://atlas.brain-map.org/atlas?atlas=602630314#structure=261	spino-olivary pathway  ( mouse )
http://purl.obolibrary.org/obo/MBA_261	http://atlas.brain-map.org/atlas?atlas=1#structure=261	spino-olivary pathway  ( mouse )
http://purl.obolibrary.org/obo/MBA_261	http://atlas.brain-map.org/atlas?atlas=2#structure=261	spino-olivary pathway  ( mouse )
http://purl.obolibrary.org/obo/MBA_262	http://atlas.brain-map.org/atlas?atlas=602630314#structure=262	Reticular nucleus of the thalamus  ( mouse )
http://purl.obolibrary.org/obo/MBA_262	http://atlas.brain-map.org/atlas?atlas=1#structure=262	Reticular nucleus of the thalamus  ( mouse )
http://purl.obolibrary.org/obo/MBA_262	http://atlas.brain-map.org/atlas?atlas=2#structure=262	Reticular nucleus of the thalamus  ( mouse )
http://purl.obolibrary.org/obo/MBA_260	http://atlas.brain-map.org/atlas?atlas=602630314#structure=260	Nucleus of the lateral olfactory tract, molecular layer  ( mouse )
http://purl.obolibrary.org/obo/MBA_260	http://atlas.brain-map.org/atlas?atlas=1#structure=260	Nucleus of the lateral olfactory tract, molecular layer  ( mouse )
http://purl.obolibrary.org/obo/MBA_260	http://atlas.brain-map.org/atlas?atlas=2#structure=260	Nucleus of the lateral olfactory tract, molecular layer  ( mouse )
http://purl.obolibrary.org/obo/MBA_266	http://atlas.brain-map.org/atlas?atlas=602630314#structure=266	Lateral septal nucleus, ventral part  ( mouse )
http://purl.obolibrary.org/obo/MBA_266	http://atlas.brain-map.org/atlas?atlas=1#structure=266	Lateral septal nucleus, ventral part  ( mouse )
http://purl.obolibrary.org/obo/MBA_266	http://atlas.brain-map.org/atlas?atlas=2#structure=266	Lateral septal nucleus, ventral part  ( mouse )
http://purl.obolibrary.org/obo/MBA_263	http://atlas.brain-map.org/atlas?atlas=602630314#structure=263	Anteroventral preoptic nucleus  ( mouse )
http://purl.obolibrary.org/obo/MBA_263	http://atlas.brain-map.org/atlas?atlas=1#structure=263	Anteroventral preoptic nucleus  ( mouse )
http://purl.obolibrary.org/obo/MBA_263	http://atlas.brain-map.org/atlas?atlas=2#structure=263	Anteroventral preoptic nucleus  ( mouse )
http://purl.obolibrary.org/obo/MBA_264	http://atlas.brain-map.org/atlas?atlas=602630314#structure=264	Orbital area, layer 1  ( mouse )
http://purl.obolibrary.org/obo/MBA_264	http://atlas.brain-map.org/atlas?atlas=1#structure=264	Orbital area, layer 1  ( mouse )
http://purl.obolibrary.org/obo/MBA_264	http://atlas.brain-map.org/atlas?atlas=2#structure=264	Orbital area, layer 1  ( mouse )
http://purl.obolibrary.org/obo/UBERON_0002063		sinus venosus
http://purl.obolibrary.org/obo/UBERON_0003395		mesentery of rectum
http://purl.obolibrary.org/obo/UBERON_0002062		endocardial cushion
http://purl.obolibrary.org/obo/UBERON_0003396		mesentery of colon
http://purl.obolibrary.org/obo/UBERON_0003393		mesentery of urinary system
http://purl.obolibrary.org/obo/UBERON_0003394		mesentery of hindgut
http://purl.obolibrary.org/obo/UBERON_0002061		truncus arteriosus
http://purl.obolibrary.org/obo/UBERON_0003390		mesothelium of pleural cavity
http://purl.obolibrary.org/obo/MBA_269	http://atlas.brain-map.org/atlas?atlas=602630314#structure=269	Posterolateral visual area, layer 2/3  ( mouse )
http://purl.obolibrary.org/obo/MBA_269	http://atlas.brain-map.org/atlas?atlas=1#structure=269	Posterolateral visual area, layer 2/3  ( mouse )
http://purl.obolibrary.org/obo/MBA_269	http://atlas.brain-map.org/atlas?atlas=2#structure=269	Posterolateral visual area, layer 2/3  ( mouse )
http://purl.obolibrary.org/obo/MBA_267	http://atlas.brain-map.org/atlas?atlas=602630314#structure=267	Dorsal peduncular area, layer 6a  ( mouse )
http://purl.obolibrary.org/obo/MBA_267	http://atlas.brain-map.org/atlas?atlas=1#structure=267	Dorsal peduncular area, layer 6a  ( mouse )
http://purl.obolibrary.org/obo/MBA_267	http://atlas.brain-map.org/atlas?atlas=2#structure=267	Dorsal peduncular area, layer 6a  ( mouse )
http://purl.obolibrary.org/obo/MBA_268	http://atlas.brain-map.org/atlas?atlas=602630314#structure=268	Nucleus of the lateral olfactory tract, pyramidal layer  ( mouse )
http://purl.obolibrary.org/obo/MBA_268	http://atlas.brain-map.org/atlas?atlas=1#structure=268	Nucleus of the lateral olfactory tract, pyramidal layer  ( mouse )
http://purl.obolibrary.org/obo/MBA_268	http://atlas.brain-map.org/atlas?atlas=2#structure=268	Nucleus of the lateral olfactory tract, pyramidal layer  ( mouse )
http://purl.obolibrary.org/obo/UBERON_0002067		dermis
http://purl.obolibrary.org/obo/UBERON_0003397		mesentery of duodenum
http://purl.obolibrary.org/obo/MBA_272	http://atlas.brain-map.org/atlas?atlas=602630314#structure=272	Anteroventral periventricular nucleus  ( mouse )
http://purl.obolibrary.org/obo/MBA_272	http://atlas.brain-map.org/atlas?atlas=1#structure=272	Anteroventral periventricular nucleus  ( mouse )
http://purl.obolibrary.org/obo/MBA_272	http://atlas.brain-map.org/atlas?atlas=2#structure=272	Anteroventral periventricular nucleus  ( mouse )
http://purl.obolibrary.org/obo/MBA_270	http://atlas.brain-map.org/atlas?atlas=602630314#structure=270	spinoreticular pathway  ( mouse )
http://purl.obolibrary.org/obo/MBA_270	http://atlas.brain-map.org/atlas?atlas=1#structure=270	spinoreticular pathway  ( mouse )
http://purl.obolibrary.org/obo/MBA_270	http://atlas.brain-map.org/atlas?atlas=2#structure=270	spinoreticular pathway  ( mouse )
http://purl.obolibrary.org/obo/MBA_271	http://atlas.brain-map.org/atlas?atlas=602630314#structure=271	Nucleus sagulum  ( mouse )
http://purl.obolibrary.org/obo/MBA_271	http://atlas.brain-map.org/atlas?atlas=1#structure=271	Nucleus sagulum  ( mouse )
http://purl.obolibrary.org/obo/MBA_271	http://atlas.brain-map.org/atlas?atlas=2#structure=271	Nucleus sagulum  ( mouse )
http://purl.obolibrary.org/obo/MBA_276	http://atlas.brain-map.org/atlas?atlas=602630314#structure=276	Piriform area, molecular layer  ( mouse )
http://purl.obolibrary.org/obo/MBA_276	http://atlas.brain-map.org/atlas?atlas=1#structure=276	Piriform area, molecular layer  ( mouse )
http://purl.obolibrary.org/obo/MBA_276	http://atlas.brain-map.org/atlas?atlas=2#structure=276	Piriform area, molecular layer  ( mouse )
http://purl.obolibrary.org/obo/MBA_277	http://atlas.brain-map.org/atlas?atlas=602630314#structure=277	spinotectal pathway  ( mouse )
http://purl.obolibrary.org/obo/MBA_277	http://atlas.brain-map.org/atlas?atlas=1#structure=277	spinotectal pathway  ( mouse )
http://purl.obolibrary.org/obo/MBA_277	http://atlas.brain-map.org/atlas?atlas=2#structure=277	spinotectal pathway  ( mouse )
http://purl.obolibrary.org/obo/MBA_274	http://atlas.brain-map.org/atlas?atlas=602630314#structure=274	Retrosplenial area, dorsal part, layer 6a  ( mouse )
http://purl.obolibrary.org/obo/MBA_274	http://atlas.brain-map.org/atlas?atlas=1#structure=274	Retrosplenial area, dorsal part, layer 6a  ( mouse )
http://purl.obolibrary.org/obo/MBA_274	http://atlas.brain-map.org/atlas?atlas=2#structure=274	Retrosplenial area, dorsal part, layer 6a  ( mouse )
http://purl.obolibrary.org/obo/MBA_275	http://atlas.brain-map.org/atlas?atlas=602630314#structure=275	Lateral septal complex  ( mouse )
http://purl.obolibrary.org/obo/MBA_275	http://atlas.brain-map.org/atlas?atlas=1#structure=275	Lateral septal complex  ( mouse )
http://purl.obolibrary.org/obo/MBA_275	http://atlas.brain-map.org/atlas?atlas=2#structure=275	Lateral septal complex  ( mouse )
http://purl.obolibrary.org/obo/UBERON_0003384		skeletal muscle tissue of pharynx
http://purl.obolibrary.org/obo/UBERON_0002051		epithelium of bronchiole
http://purl.obolibrary.org/obo/UBERON_0003382		cardiac muscle of left ventricle
http://purl.obolibrary.org/obo/UBERON_0003383		cardiac muscle tissue of interventricular septum
http://purl.obolibrary.org/obo/UBERON_0003380		cardiac muscle of left atrium
http://purl.obolibrary.org/obo/UBERON_0003381		cardiac muscle of right ventricle
http://purl.obolibrary.org/obo/UBERON_0002050		embryonic structure
http://purl.obolibrary.org/obo/MBA_278	http://atlas.brain-map.org/atlas?atlas=602630314#structure=278	Striatum-like amygdalar nuclei  ( mouse )
http://purl.obolibrary.org/obo/MBA_278	http://atlas.brain-map.org/atlas?atlas=1#structure=278	Striatum-like amygdalar nuclei  ( mouse )
http://purl.obolibrary.org/obo/MBA_278	http://atlas.brain-map.org/atlas?atlas=2#structure=278	Striatum-like amygdalar nuclei  ( mouse )
http://purl.obolibrary.org/obo/MBA_279	http://atlas.brain-map.org/atlas?atlas=602630314#structure=279	Retrosplenial area, lateral agranular part, layer 6b  ( mouse )
http://purl.obolibrary.org/obo/MBA_279	http://atlas.brain-map.org/atlas?atlas=1#structure=279	Retrosplenial area, lateral agranular part, layer 6b  ( mouse )
http://purl.obolibrary.org/obo/MBA_279	http://atlas.brain-map.org/atlas?atlas=2#structure=279	Retrosplenial area, lateral agranular part, layer 6b  ( mouse )
http://purl.obolibrary.org/obo/UBERON_0003388		mesothelium of pericardial cavity
http://purl.obolibrary.org/obo/UBERON_0003389		mesothelium of diaphragm
http://purl.obolibrary.org/obo/UBERON_0003386		smooth muscle of eye
http://purl.obolibrary.org/obo/UBERON_0002057		phrenic artery
http://purl.obolibrary.org/obo/UBERON_0003387		smooth muscle of trachea
http://purl.obolibrary.org/obo/MBA_240	http://atlas.brain-map.org/atlas?atlas=602630314#structure=240	Cortical amygdalar area, posterior part, medial zone, layer 1  ( mouse )
http://purl.obolibrary.org/obo/MBA_240	http://atlas.brain-map.org/atlas?atlas=1#structure=240	Cortical amygdalar area, posterior part, medial zone, layer 1  ( mouse )
http://purl.obolibrary.org/obo/MBA_240	http://atlas.brain-map.org/atlas?atlas=2#structure=240	Cortical amygdalar area, posterior part, medial zone, layer 1  ( mouse )
http://purl.obolibrary.org/obo/MBA_243	http://atlas.brain-map.org/atlas?atlas=602630314#structure=243	Dorsal auditory area, layer 6b  ( mouse )
http://purl.obolibrary.org/obo/MBA_243	http://atlas.brain-map.org/atlas?atlas=1#structure=243	Dorsal auditory area, layer 6b  ( mouse )
http://purl.obolibrary.org/obo/MBA_243	http://atlas.brain-map.org/atlas?atlas=2#structure=243	Dorsal auditory area, layer 6b  ( mouse )
http://purl.obolibrary.org/obo/MBA_244	http://atlas.brain-map.org/atlas?atlas=602630314#structure=244	Main olfactory bulb, outer plexiform layer  ( mouse )
http://purl.obolibrary.org/obo/MBA_244	http://atlas.brain-map.org/atlas?atlas=1#structure=244	Main olfactory bulb, outer plexiform layer  ( mouse )
http://purl.obolibrary.org/obo/MBA_244	http://atlas.brain-map.org/atlas?atlas=2#structure=244	Main olfactory bulb, outer plexiform layer  ( mouse )
http://purl.obolibrary.org/obo/MBA_241	http://atlas.brain-map.org/atlas?atlas=602630314#structure=241	Posterior parietal association areas, layer 2/3  ( mouse )
http://purl.obolibrary.org/obo/MBA_241	http://atlas.brain-map.org/atlas?atlas=1#structure=241	Posterior parietal association areas, layer 2/3  ( mouse )
http://purl.obolibrary.org/obo/MBA_241	http://atlas.brain-map.org/atlas?atlas=2#structure=241	Posterior parietal association areas, layer 2/3  ( mouse )
http://purl.obolibrary.org/obo/MBA_242	http://atlas.brain-map.org/atlas?atlas=602630314#structure=242	Lateral septal nucleus  ( mouse )
http://purl.obolibrary.org/obo/MBA_242	http://atlas.brain-map.org/atlas?atlas=1#structure=242	Lateral septal nucleus  ( mouse )
http://purl.obolibrary.org/obo/MBA_242	http://atlas.brain-map.org/atlas?atlas=2#structure=242	Lateral septal nucleus  ( mouse )
http://purl.obolibrary.org/obo/MBA_247	http://atlas.brain-map.org/atlas?atlas=602630314#structure=247	Auditory areas  ( mouse )
http://purl.obolibrary.org/obo/MBA_247	http://atlas.brain-map.org/atlas?atlas=1#structure=247	Auditory areas  ( mouse )
http://purl.obolibrary.org/obo/MBA_247	http://atlas.brain-map.org/atlas?atlas=2#structure=247	Auditory areas  ( mouse )
http://purl.obolibrary.org/obo/MBA_248	http://atlas.brain-map.org/atlas?atlas=602630314#structure=248	Cortical amygdalar area, posterior part, medial zone, layer 2  ( mouse )
http://purl.obolibrary.org/obo/MBA_248	http://atlas.brain-map.org/atlas?atlas=1#structure=248	Cortical amygdalar area, posterior part, medial zone, layer 2  ( mouse )
http://purl.obolibrary.org/obo/MBA_248	http://atlas.brain-map.org/atlas?atlas=2#structure=248	Cortical amygdalar area, posterior part, medial zone, layer 2  ( mouse )
http://purl.obolibrary.org/obo/MBA_245	http://atlas.brain-map.org/atlas?atlas=602630314#structure=245	spinocervical tract  ( mouse )
http://purl.obolibrary.org/obo/MBA_245	http://atlas.brain-map.org/atlas?atlas=1#structure=245	spinocervical tract  ( mouse )
http://purl.obolibrary.org/obo/MBA_245	http://atlas.brain-map.org/atlas?atlas=2#structure=245	spinocervical tract  ( mouse )
http://purl.obolibrary.org/obo/MBA_246	http://atlas.brain-map.org/atlas?atlas=602630314#structure=246	Midbrain reticular nucleus, retrorubral area  ( mouse )
http://purl.obolibrary.org/obo/MBA_246	http://atlas.brain-map.org/atlas?atlas=1#structure=246	Midbrain reticular nucleus, retrorubral area  ( mouse )
http://purl.obolibrary.org/obo/MBA_246	http://atlas.brain-map.org/atlas?atlas=2#structure=246	Midbrain reticular nucleus, retrorubral area  ( mouse )
http://purl.obolibrary.org/obo/MBA_249	http://atlas.brain-map.org/atlas?atlas=602630314#structure=249	Posterior auditory area, layer 6a  ( mouse )
http://purl.obolibrary.org/obo/MBA_249	http://atlas.brain-map.org/atlas?atlas=1#structure=249	Posterior auditory area, layer 6a  ( mouse )
http://purl.obolibrary.org/obo/MBA_249	http://atlas.brain-map.org/atlas?atlas=2#structure=249	Posterior auditory area, layer 6a  ( mouse )
http://purl.obolibrary.org/obo/MBA_250	http://atlas.brain-map.org/atlas?atlas=602630314#structure=250	Lateral septal nucleus, caudal (caudodorsal) part  ( mouse )
http://purl.obolibrary.org/obo/MBA_250	http://atlas.brain-map.org/atlas?atlas=1#structure=250	Lateral septal nucleus, caudal (caudodorsal) part  ( mouse )
http://purl.obolibrary.org/obo/MBA_250	http://atlas.brain-map.org/atlas?atlas=2#structure=250	Lateral septal nucleus, caudal (caudodorsal) part  ( mouse )
http://purl.obolibrary.org/obo/MBA_251	http://atlas.brain-map.org/atlas?atlas=602630314#structure=251	Primary auditory area, layer 2/3  ( mouse )
http://purl.obolibrary.org/obo/MBA_251	http://atlas.brain-map.org/atlas?atlas=1#structure=251	Primary auditory area, layer 2/3  ( mouse )
http://purl.obolibrary.org/obo/MBA_251	http://atlas.brain-map.org/atlas?atlas=2#structure=251	Primary auditory area, layer 2/3  ( mouse )
http://purl.obolibrary.org/obo/MBA_254	http://atlas.brain-map.org/atlas?atlas=602630314#structure=254	Retrosplenial area  ( mouse )
http://purl.obolibrary.org/obo/MBA_254	http://atlas.brain-map.org/atlas?atlas=1#structure=254	Retrosplenial area  ( mouse )
http://purl.obolibrary.org/obo/MBA_254	http://atlas.brain-map.org/atlas?atlas=2#structure=254	Retrosplenial area  ( mouse )
http://purl.obolibrary.org/obo/MBA_255	http://atlas.brain-map.org/atlas?atlas=602630314#structure=255	Anteroventral nucleus of thalamus  ( mouse )
http://purl.obolibrary.org/obo/MBA_255	http://atlas.brain-map.org/atlas?atlas=1#structure=255	Anteroventral nucleus of thalamus  ( mouse )
http://purl.obolibrary.org/obo/MBA_255	http://atlas.brain-map.org/atlas?atlas=2#structure=255	Anteroventral nucleus of thalamus  ( mouse )
http://purl.obolibrary.org/obo/MBA_252	http://atlas.brain-map.org/atlas?atlas=602630314#structure=252	Dorsal auditory area, layer 5  ( mouse )
http://purl.obolibrary.org/obo/MBA_252	http://atlas.brain-map.org/atlas?atlas=1#structure=252	Dorsal auditory area, layer 5  ( mouse )
http://purl.obolibrary.org/obo/MBA_252	http://atlas.brain-map.org/atlas?atlas=2#structure=252	Dorsal auditory area, layer 5  ( mouse )
http://purl.obolibrary.org/obo/MBA_253	http://atlas.brain-map.org/atlas?atlas=602630314#structure=253	spinohypothalamic pathway  ( mouse )
http://purl.obolibrary.org/obo/MBA_253	http://atlas.brain-map.org/atlas?atlas=1#structure=253	spinohypothalamic pathway  ( mouse )
http://purl.obolibrary.org/obo/MBA_253	http://atlas.brain-map.org/atlas?atlas=2#structure=253	spinohypothalamic pathway  ( mouse )
http://purl.obolibrary.org/obo/MBA_258	http://atlas.brain-map.org/atlas?atlas=602630314#structure=258	Lateral septal nucleus, rostral (rostroventral) part  ( mouse )
http://purl.obolibrary.org/obo/MBA_258	http://atlas.brain-map.org/atlas?atlas=1#structure=258	Lateral septal nucleus, rostral (rostroventral) part  ( mouse )
http://purl.obolibrary.org/obo/MBA_258	http://atlas.brain-map.org/atlas?atlas=2#structure=258	Lateral septal nucleus, rostral (rostroventral) part  ( mouse )
http://purl.obolibrary.org/obo/MBA_259	http://atlas.brain-map.org/atlas?atlas=602630314#structure=259	Entorhinal area, medial part, ventral zone, layer 1  ( mouse )
http://purl.obolibrary.org/obo/MBA_259	http://atlas.brain-map.org/atlas?atlas=1#structure=259	Entorhinal area, medial part, ventral zone, layer 1  ( mouse )
http://purl.obolibrary.org/obo/MBA_259	http://atlas.brain-map.org/atlas?atlas=2#structure=259	Entorhinal area, medial part, ventral zone, layer 1  ( mouse )
http://purl.obolibrary.org/obo/MBA_256	http://atlas.brain-map.org/atlas?atlas=602630314#structure=256	Cortical amygdalar area, posterior part, medial zone, layer 3  ( mouse )
http://purl.obolibrary.org/obo/MBA_256	http://atlas.brain-map.org/atlas?atlas=1#structure=256	Cortical amygdalar area, posterior part, medial zone, layer 3  ( mouse )
http://purl.obolibrary.org/obo/MBA_256	http://atlas.brain-map.org/atlas?atlas=2#structure=256	Cortical amygdalar area, posterior part, medial zone, layer 3  ( mouse )
http://purl.obolibrary.org/obo/MBA_257	http://atlas.brain-map.org/atlas?atlas=602630314#structure=257	posteromedial visual area, layer 6a  ( mouse )
http://purl.obolibrary.org/obo/MBA_257	http://atlas.brain-map.org/atlas?atlas=1#structure=257	posteromedial visual area, layer 6a  ( mouse )
http://purl.obolibrary.org/obo/MBA_257	http://atlas.brain-map.org/atlas?atlas=2#structure=257	posteromedial visual area, layer 6a  ( mouse )
http://purl.obolibrary.org/obo/MBA_221	http://atlas.brain-map.org/atlas?atlas=602630314#structure=221	rubroreticular tract  ( mouse )
http://purl.obolibrary.org/obo/MBA_221	http://atlas.brain-map.org/atlas?atlas=1#structure=221	rubroreticular tract  ( mouse )
http://purl.obolibrary.org/obo/MBA_221	http://atlas.brain-map.org/atlas?atlas=2#structure=221	rubroreticular tract  ( mouse )
http://purl.obolibrary.org/obo/MBA_222	http://atlas.brain-map.org/atlas?atlas=602630314#structure=222	Nucleus raphe obscurus  ( mouse )
